"Tag Code","Site Name","First Time Value","Count"
"384.3B23AC1C62","BO3 - Bonneville WA Shore Ladder/AFF","5/16/2022 5:21:50 PM","1"
"3DD.0077B3289D","BO3 - Bonneville WA Shore Ladder/AFF","5/16/2022 5:03:29 PM","1"
"3DD.0077AF2B8A","BO3 - Bonneville WA Shore Ladder/AFF","5/16/2022 4:54:20 PM","1"
"3DD.0077B3256D","BO1 - Bonneville Bradford Is. Ladder","5/15/2022 12:48:09 PM","1"
"3DD.0077B2FB64","BO4 - Bonneville WA Ladder Slots","5/11/2022 2:29:48 PM","1"
"3DD.0077B2FB64","BO3 - Bonneville WA Shore Ladder/AFF","5/11/2022 1:20:01 PM","1"
"3DD.0077B365C9","BO4 - Bonneville WA Ladder Slots","5/11/2022 1:15:36 PM","1"
"3DD.0077B30718","BO4 - Bonneville WA Ladder Slots","5/11/2022 12:53:35 PM","1"
"3DD.0077B30718","BO3 - Bonneville WA Shore Ladder/AFF","5/11/2022 11:33:07 AM","1"
"3DD.0077B365C9","BO3 - Bonneville WA Shore Ladder/AFF","5/11/2022 11:31:53 AM","1"
"3DD.0077AECF16","BO1 - Bonneville Bradford Is. Ladder","5/10/2022 4:05:44 PM","1"
"3DD.0077B364CF","BO1 - Bonneville Bradford Is. Ladder","5/10/2022 6:47:35 AM","1"
"3DD.0077B67B0A","BO4 - Bonneville WA Ladder Slots","5/8/2022 7:47:38 AM","1"
"3DD.0077B67B0A","BO3 - Bonneville WA Shore Ladder/AFF","5/8/2022 5:58:27 AM","1"
"3DD.003D3718F5","BO4 - Bonneville WA Ladder Slots","5/5/2022 5:24:28 AM","1"
"3DD.003D3718F5","BO3 - Bonneville WA Shore Ladder/AFF","5/4/2022 10:34:47 PM","1"
"3DD.0077B0C5A0","BO4 - Bonneville WA Ladder Slots","5/4/2022 3:24:56 PM","1"
"3DD.0077B0C5A0","BO2 - Bonneville Cascades Is. Ladder","5/4/2022 2:45:02 PM","1"
"3DD.0077AE534A","BO4 - Bonneville WA Ladder Slots","5/4/2022 11:30:58 AM","1"
"3DD.0077AE534A","BO2 - Bonneville Cascades Is. Ladder","5/4/2022 10:55:13 AM","1"
"3DD.003D371859","BO4 - Bonneville WA Ladder Slots","4/29/2022 4:55:23 PM","1"
"3DD.003D371859","BO3 - Bonneville WA Shore Ladder/AFF","4/29/2022 3:33:03 PM","1"
